model_names,ratings,price,imgURL,storage_ram,os_processor,network,battery,battery_capacity,storage_capacity,ram_capacity
"REDMI 12C (Mint Green, 128 GB)",4.2,10539.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/p/v/12c-22120rn86i-redmi-original-imagzeudapgcpedd.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid MIUI 13, Android 12.0Processor CoreOcta CorePrimary Clock Speed2 GHz",Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI 12c (Matte Black, 128 GB)",4.2,10548.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/e/y/12c-22120rn86i-redmi-original-imagzgbnyqtgn4jw.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Q MIUI 13, Android 12.0Processor TypeMediaTek Helio G85Processor CoreOcta CorePrimary Clock Speed2 GHzTertiary Clock Speed2.4 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE: B1/B3/B5/8/B40/B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, GSM3GYesGPRSYesBluetooth SupportYesWi-FiYesWi-Fi HotspotYesUSB ConnectivityYesGPS SupportYes",Battery Capacity5000 mAhTalk Time32 HrsDual BatteryNo,5000.0,128.0,6.0
"REDMI 10 Prime 2022 (Astral White, 64 GB)",4.2,11990.0,https://rukminim2.flixcart.com/image/312/312/l3dcl8w0/mobile/f/d/i/10-prime-2022-22011119ti-redmi-original-imagege45pacnru9.jpeg?q=70,Internal Storage64 GBRAM4 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q Android Q 12.5Processor CoreOcta CorePrimary Clock Speed2 GHz,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity6000 mAh,6000.0,64.0,4.0
"REDMI Note 10S (Deep Sea Blue, 64 GB)",4.4,14999.0,https://rukminim2.flixcart.com/image/312/312/kyeqjrk0/mobile/y/u/t/-original-imagan9qzdf2hbgy.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio G95Processor CoreOcta CorePrimary Clock Speed2.05 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: B2,B3,B5,B8, 3G WCDMA: B1,B5,B8, 4G LTE FDD: B1,B3,B5,B8, 4G LTE TDD: B40,B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth VersionV5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5.0 GHz)Wi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh,5000.0,64.0,6.0
"REDMI 9 Activ (Carbon Black, 128 GB)",4.2,9499.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/h/c/-original-imaghkmjtcfc3xgh.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio G35Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed2.3 GHzTertiary Clock Speed2.3 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE TDD: B40/B41, 4G LTE FDD: B1/B3/B5/B8","Network Type4GSupported Networks4G VoLTEInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesMicro USB PortYesBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/nWi-Fi HotspotYesMini HDMI PortNoNFCNoUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhTalk Time37 hours,5000.0,128.0,6.0
"REDMI 9 Power (Fiery Red, 128 GB)",4.3,12990.0,https://rukminim2.flixcart.com/image/312/312/kj0bp8w0-0/mobile/t/o/v/9-power-mobhqab8-redmi-original-imafyz7ca8hbsgh3.jpeg?q=70,Internal Storage128 GBRAM4 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 10Processor TypeQualcomm Snapdragon 662Processor CoreOcta CorePrimary Clock Speed2 GHz,"Network Type4GSupported Networks4G VoLTE, GSM3GYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version2.4G/5GWi-Fi HotspotYesUSB TetheringYesUSB ConnectivityYesGPS SupportYes",Battery Capacity6000 mAhBattery TypeLithium-polymer,6000.0,128.0,4.0
"REDMI Note 10 Lite (Glacier White, 128 GB)",4.3,14980.0,https://rukminim2.flixcart.com/image/312/312/kv1a4cw0/mobile/t/v/3/note-10-lite-2109106a1i-redmi-original-imag8yuh2gpuxfha.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 11Processor CoreDual CorePrimary Clock Speed2.3 GHz,Network Type4GSupported Networks4G VoLTE,Battery Capacity5020 mAh,5020.0,128.0,6.0
"REDMI 10 (Pacific Blue, 64 GB)",4.3,9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/q/e/-original-imagk4nz6xgtexam.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage1 TBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 680Processor CoreOcta CorePrimary Clock Speed2.4 GHzTertiary Clock Speed2.4 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE: B1/B3/B5/8/B40/B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesMicro USB PortNoMicro USB VersionNoBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity6000 mAhTalk Time32 HrsDual BatteryNo,6000.0,64.0,4.0
"REDMI Note 11 (Starburst White, 64 GB)",4.2,13285.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/e/y/-original-imagbgaqje2mygjm.jpeg?q=70,Internal Storage64 GBRAM4 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE, 4G LTE",Battery Capacity5000 mAh,5000.0,64.0,4.0
"REDMI Note 9 (Shadow Black, 128 GB)",4.3,14999.0,https://rukminim2.flixcart.com/image/312/312/kiew3gw0/mobile/u/n/j/redmi-note-9-m2003j15si-mi-original-imafy7hyvgz42rsy.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 10Processor TypeMediaTek Helio G85Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B2/B4/B5/B8, 4G FDD-LTE: B1/B2/B3/B4/B5/B7/B8/B20/B28, 4G TDD-LTE: B38/B40/B41 (2535-2655MHz)","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5020 mAhBattery TypeLithium PolymerTalk Time37 hrsDual BatteryNo,5020.0,128.0,6.0
"REDMI Note 10S (Cosmic Purple, 64 GB)",4.4,16999.0,https://rukminim2.flixcart.com/image/312/312/kyeqjrk0/mobile/u/0/8/-original-imagan9qhw9nyhce.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio G95Processor CoreOcta CorePrimary Clock Speed2.05 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: B2,B3,B5,B8, 3G WCDMA: B1,B5,B8, 4G LTE FDD: B1,B3,B5,B8, 4G LTE TDD: B40,B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth VersionV5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5.0 GHz)Wi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh,5000.0,64.0,6.0
"REDMI Note 11 (Space Black, 64 GB)",4.2,12990.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/u/k/-original-imagbh8dmpjfzrjw.jpeg?q=70,Internal Storage64 GBRAM4 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE, 4G LTE",Battery Capacity5000 mAh,5000.0,64.0,4.0
"REDMI 9 Activ (Metallic Purple, 128 GB)",4.2,11976.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/d/y/-original-imaghkmkwhphgnnk.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio G35Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed2.3 GHzTertiary Clock Speed2.3 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE TDD: B40/B41, 4G LTE FDD: B1/B3/B5/B8","Network Type4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesMicro USB PortYesBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/nWi-Fi HotspotYesMini HDMI PortNoNFCNoUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhTalk Time37 hours,5000.0,128.0,6.0
"REDMI Note 11 (Space Black, 64 GB)",4.2,12995.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/u/k/-original-imagbh8dmpjfzrjw.jpeg?q=70,Internal Storage64 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,Network Type4GSupported Networks4G VoLTE,Battery Capacity5000 mAh,5000.0,64.0,6.0
"REDMI Note 9 (Scarlet Red, 128 GB)",4.3,14999.0,https://rukminim2.flixcart.com/image/312/312/kdqa4y80/mobile/a/e/r/mi-redmi-note-9-m2003j15si-original-imafukarcpe9ayme.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 10Processor TypeMediaTek Helio G85Processor CoreOcta CorePrimary Clock Speed2 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B2/B4/B5/B8, 4G FDD-LTE: B1/B2/B3/B4/B5/B7/B8/B20/B28, 4G TDD-LTE: B38/B40/B41 (2535-2655MHz)","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeMicro USB PortYesBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5020 mAhBattery TypeLithium PolymerTalk Time37 hrsDual BatteryNo,5020.0,128.0,6.0
"REDMI 10A (Sea Blue, 32 GB)",4.1,8195.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/7/a/-original-imagdrghghkneesf.jpeg?q=70,Internal Storage32 GBRAM3 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroidProcessor CoreOcta CorePrimary Clock Speed2.2 MHz,Network Type4G VOLTESupported Networks4G LTE,Battery Capacity5000 mAh,5000.0,32.0,3.0
"REDMI 10 (Midnight Black, 128 GB)",4.2,10999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/q/j/-original-imagk4nzwhudqhcz.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 680Processor CoreOcta CorePrimary Clock Speed2.4 GHzTertiary Clock Speed2.4 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B5/B8, 4G LTE: B1/B3/B5/8/B40/B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesMicro USB PortNoMicro USB VersionNoBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity6000 mAhTalk Time32 HrsDual BatteryNo,6000.0,128.0,6.0
"REDMI Note 11S (Horizon Blue, 128 GB)",4.1,15680.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/e/8/-original-imagbwx4mqamdbzj.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed90 MHz,"Network Type4G, 3G, 2GSupported Networks4G LTE, 4G VoLTE, CDMA, GSM, UMTS, WCDMA",Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI NOTE 10 LITE (Aurora Blue, 128 GB)",4.3,14985.0,https://rukminim2.flixcart.com/image/312/312/kv1a4cw0/mobile/3/r/p/note-10-lite-2109106a1i-redmi-original-imag8yvazxeycrjd.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Q 11Processor CoreDual CorePrimary Clock Speed2.3 GHz,Network Type4G VOLTESupported Networks4G LTE,Battery Capacity5020 mAh,5020.0,128.0,6.0
"REDMI Note 10T 5G (Mint Green, 128 GB)",4.2,16999.0,https://rukminim2.flixcart.com/image/312/312/l0igvww0/mobile/9/a/w/-original-imagcaaw5gzbdtxj.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 700Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating Frequency5G SA: N1, N3, N40, N77, N78, 5G NSA: N78, 4G FDD-LTE: B1/B3/B5/B8, 4G TDD-LTE: B40/B41, 3G WCDMA: B1/B2/B5/B8, 2G GSM: B2/B3/B5/B8","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)NFCNoUSB ConnectivityYesAudio Jack3.5mmGPS SupportYes",Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 10T 5G (Chromium White, 128 GB)",4.2,16999.0,https://rukminim2.flixcart.com/image/312/312/l0igvww0/mobile/o/q/q/-original-imagcaaw5zg6amp5.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 700Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating Frequency5G SA: N1, N3, N40, N77, N78, 5G NSA: N78, 4G FDD-LTE: B1/B3/B5/B8, 4G TDD-LTE: B40/B41, 3G WCDMA: B1/B2/B5/B8, 2G GSM: B2/B3/B5/B8","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)NFCNoUSB ConnectivityYesAudio Jack3.5mmGPS SupportYes",Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 11 (Space Black, 128 GB)",4.2,16299.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/u/k/-original-imagbh8dmpjfzrjw.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroidProcessor CoreOcta CorePrimary Clock Speed2.4 GHz,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 11S (Polar White, 128 GB)",4.1,15995.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/c/d/-original-imagbwx4pxvedhdp.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2 GHz,Network Type5GSupported Networks5G,Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 10T 5G (Metallic Blue, 64 GB)",4.3,15900.0,https://rukminim2.flixcart.com/image/312/312/l0igvww0/mobile/y/j/4/-original-imagcaaw4d7bv7pj.jpeg?q=70,Internal Storage64 GBRAM4 GBMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 700Processor CoreOcta CorePrimary Clock Speed2.2 GHzOperating Frequency5G SA: N1, N3, N40, N77, N78, 5G NSA: N78, 4G FDD-LTE: B1/B3/B5/B8, 4G TDD-LTE: B40/B41, 3G WCDMA: B1/B2/B5/B8, 2G GSM: B2/B3/B5/B8","Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)NFCNoUSB ConnectivityYesAudio Jack3.5mmGPS SupportYes",Battery Capacity5000 mAh,5000.0,64.0,4.0
"REDMI Note 11 (Horizon Blue, 64 GB)",4.2,14999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/i/h/-original-imaggghwgnzxzzvm.jpeg?q=70,Internal Storage64 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE, 4G LTE",Battery Capacity5000 mAh,5000.0,64.0,6.0
"REDMI 10 Prime (Bifrost Blue, 128 GB)",4.2,14900.0,https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/v/p/i/10-prime-10-redmi-original-imag6pb4qf7yxgrg.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid Android 11Processor TypeHelio G88Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.8 GHz,"Network Type4G VOLTE, 4GSupported Networks4G VoLTE, 4G LTEPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Version5.1Wi-FiYesWi-Fi VersionWi-Fi 802.11 a/b/g/n/ac, dual-bandWi-Fi HotspotYesUSB TetheringYesUSB ConnectivityYesMap SupportYesGPS SupportYes",Battery Capacity6000 mAhBattery TypeLi-Po,6000.0,128.0,6.0
"REDMI 10A (Slate Grey, 32 GB)",4.1,9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/p/m/-original-imagdrgp8pkbzccw.jpeg?q=70,Internal Storage32 GBRAM3 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroidProcessor CoreOcta CorePrimary Clock Speed2.2 GHz,Network Type4GSupported Networks4G LTE,Battery Capacity5000 mAh,5000.0,32.0,3.0
"REDMI K50i 5G (Quick Silver, 128 GB)",4.1,24999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/d/e/-original-imagq35cjaxnyfdg.jpeg?q=70,Internal Storage128 GBRAM6 GBCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeDimensity 8100Processor CoreOcta CorePrimary Clock Speed2.85 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B2/B4/B5/B8, 4G LTE TDD: B38/B40/B41, 4G LTE FDD: B1/B2/B3/B4/B5/B7/B8/B20/B28A, 5G NSA+SA: N1/N3/N5/N7/N8/N20/N28A/N38/N40/N41/N77/N78","Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesMicro USB PortYesMicro USB VersionUSB Type CBluetooth SupportYesBluetooth Versionv5.3Wi-Fi VersionSupports 2.4 GHz and 5 GHz Dual Band, Supports WiFi 6Wi-Fi HotspotYesMini HDMI PortNoNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5080 mAhBattery TypeLithium PolymerTalk Time30.5 Hours,5080.0,128.0,6.0
"REDMI 10A SPORT (CHARCOAL BLACK, 128 GB)",4.0,10399.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/u/m/-original-imaggz3mbxhyesnc.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 12Processor CoreOcta CorePrimary Clock Speed2 GHz,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 11T 5G (Stardust White, 128 GB)",4.2,19990.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/v/v/-original-imag9g37hzxggjgg.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 11T 5G (Stardust White, 128 GB)",4.2,18298.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/v/v/-original-imag9g37hzxggjgg.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI Note 10S (Frost White, 64 GB)",4.4,16999.0,https://rukminim2.flixcart.com/image/312/312/kyeqjrk0/mobile/z/i/b/-original-imagan9qprtsdkab.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Helio G95Processor CoreOcta CorePrimary Clock Speed2.05 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: B2,B3,B5,B8, 3G WCDMA: B1,B5,B8, 4G LTE FDD: B1,B3,B5,B8, 4G LTE TDD: B40,B41","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth VersionV5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5.0 GHz)Wi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh,5000.0,64.0,6.0
"REDMI 10A SPORT (SLATE GREY, 128 GB)",4.0,10999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/5/j/-original-imaggz2sq4b8hv4q.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 12Processor CoreOcta CorePrimary Clock Speed2 GHz,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity5000 mAh,5000.0,128.0,6.0
"REDMI 9 Prime (Mint Green, 64 GB)",4.4,11990.0,https://rukminim2.flixcart.com/image/312/312/ke0a7ww0/mobile/4/r/e/mi-redmi-9-prime-m2004j191-original-imafushhfhy3tbp9.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 10Processor TypeMediaTek Helio G80Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.8 GHzOperating Frequency2G GSM: B2/B3/B5/B8, 3G WCDMA: B1/B2/B5/B8, 4G TD-LTE: B40/B41, 4G FDD-LTE: B1/B3/B5/B8","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acWi-Fi HotspotYesMini HDMI PortYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5020 mAhTalk Time31 hrsDual BatteryNo,5020.0,64.0,4.0
"REDMI Note 11T 5G (Matte black, 128 GB)",4.2,19870.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/k/o/-original-imag9g3hxujubg8g.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity5000 mAh,5000.0,128.0,8.0
